datetime	theta25	theta45	theta75
2021-05-08T21:30:00Z	0.203	0.176	0.178
2021-05-08T21:45:00Z	0.207	0.177	0.182
2021-05-08T22:00:00Z	0.206	0.177	0.186
2021-05-08T22:15:00Z	0.203	0.176	0.173
2021-05-08T22:30:00Z	0.206	0.179	0.182
2021-05-08T22:45:00Z	0.207	0.174	0.186
2021-05-08T23:00:00Z	0.207	0.177	0.18
2021-05-08T23:15:00Z	0.205	0.178	0.173
2021-05-08T23:30:00Z	0.207	0.179	0.184
2021-05-08T23:45:00Z	0.203	0.176	0.18
2021-05-09T00:00:00Z	0.201	0.177	0.176
2021-05-09T00:15:00Z	0.206	0.176	0.18
2021-05-09T00:30:00Z	0.205	0.177	0.176
2021-05-09T00:45:00Z	0.207	0.174	0.184
2021-05-09T01:00:00Z	0.208	0.176	0.174
2021-05-09T01:15:00Z	0.206	0.175	0.182
2021-05-09T01:30:00Z	0.207	0.175	0.166
2021-05-09T01:45:00Z	0.207	0.18	0.178
2021-05-09T02:00:00Z	0.205	0.179	0.175
2021-05-09T02:15:00Z	0.205	0.178	0.182
2021-05-09T02:30:00Z	0.204	0.175	0.18
2021-05-09T02:45:00Z	0.206	0.175	0.173
2021-05-09T03:00:00Z	0.207	0.176	0.182
2021-05-09T03:15:00Z	0.201	0.177	0.174
2021-05-09T03:30:00Z	0.206	0.177	0.181
2021-05-09T03:45:00Z	0.204	0.178	0.176
2021-05-09T04:00:00Z	0.209	0.176	0.18
2021-05-09T04:15:00Z	0.203	0.175	0.176
2021-05-09T04:30:00Z	0.206	0.178	0.16
2021-05-09T04:45:00Z	0.206	0.181	0.179
2021-05-09T05:00:00Z	0.207	0.178	0.181
2021-05-09T05:15:00Z	0.207	0.179	0.173
2021-05-09T05:30:00Z	0.21	0.18	NA
2021-05-09T05:45:00Z	0.204	0.174	0.171
2021-05-09T06:00:00Z	0.209	0.176	0.178
2021-05-09T06:15:00Z	0.207	0.173	0.17
2021-05-09T06:30:00Z	0.206	0.18	0.182
2021-05-09T06:45:00Z	0.21	0.18	NA
2021-05-09T07:00:00Z	0.206	0.178	0.172
2021-05-09T07:15:00Z	0.21	0.181	NA
2021-05-09T07:30:00Z	0.209	0.178	0.173
2021-05-09T07:45:00Z	0.208	0.18	0.182
2021-05-09T08:00:00Z	0.206	0.176	0.178
2021-05-09T08:15:00Z	0.211	0.18	0.175
2021-05-09T08:30:00Z	0.207	0.172	0.179
2021-05-09T08:45:00Z	0.207	0.179	0.18
2021-05-09T09:00:00Z	0.207	0.178	0.176
2021-05-09T09:15:00Z	0.201	0.176	NA
2021-05-09T09:30:00Z	0.207	0.171	NA
2021-05-09T09:45:00Z	0.206	0.174	NA
2021-05-09T10:00:00Z	0.205	0.181	NA
2021-05-09T10:15:00Z	0.204	0.178	0.174
2021-05-09T10:30:00Z	0.202	0.181	NA
2021-05-09T10:45:00Z	0.204	0.177	0.18
2021-05-09T11:00:00Z	0.21	0.172	NA
2021-05-09T11:15:00Z	0.202	0.177	0.184
2021-05-09T11:30:00Z	0.209	0.173	NA
2021-05-09T11:45:00Z	0.2	0.173	0.178
2021-05-09T12:00:00Z	0.207	0.181	NA
2021-05-09T12:15:00Z	0.21	0.179	NA
2021-05-09T12:30:00Z	0.204	0.176	NA
2021-05-09T12:45:00Z	0.204	0.182	NA
2021-05-09T13:00:00Z	0.204	0.173	NA
2021-05-09T13:15:00Z	0.197	0.18	NA
2021-05-09T13:30:00Z	0.201	0.172	NA
2021-05-09T13:45:00Z	0.208	0.174	NA
2021-05-09T14:00:00Z	0.205	0.177	NA
2021-05-09T14:15:00Z	0.206	0.171	NA
2021-05-09T14:30:00Z	0.201	0.179	NA
2021-05-09T14:45:00Z	0.202	0.181	0.182
2021-05-09T15:00:00Z	0.207	0.176	NA
2021-05-09T15:15:00Z	0.197	0.18	0.169
2021-05-09T15:30:00Z	0.201	0.176	0.174
2021-05-09T15:45:00Z	0.201	0.176	0.18
2021-05-09T16:00:00Z	0.199	0.177	NA
2021-05-09T16:15:00Z	0.208	0.178	0.173
2021-05-09T16:30:00Z	0.203	0.173	0.188
2021-05-09T16:45:00Z	0.203	0.174	NA
2021-05-09T17:00:00Z	0.2	0.178	NA
2021-05-09T17:15:00Z	0.209	0.178	NA
2021-05-09T17:30:00Z	0.202	0.18	NA
2021-05-09T17:45:00Z	0.205	0.178	0.179
2021-05-09T18:00:00Z	0.209	0.176	0.165
2021-05-09T18:15:00Z	0.207	0.176	0.186
2021-05-09T18:30:00Z	0.202	0.174	NA
2021-05-09T18:45:00Z	0.2	0.178	0.181
2021-05-09T19:00:00Z	0.206	0.179	0.175
2021-05-09T19:15:00Z	0.207	0.177	NA
2021-05-09T19:30:00Z	0.202	0.178	0.17
2021-05-09T19:45:00Z	0.202	0.176	0.176
2021-05-09T20:00:00Z	0.202	0.173	0.18
2021-05-09T20:15:00Z	0.204	0.179	0.183
2021-05-09T20:30:00Z	0.204	0.175	NA
2021-05-09T20:45:00Z	0.201	0.174	0.18
2021-05-09T21:00:00Z	0.202	0.174	0.181
2021-05-09T21:15:00Z	0.208	0.178	0.18
2021-05-09T21:30:00Z	0.206	0.173	0.176
2021-05-09T21:45:00Z	0.203	0.175	0.178
2021-05-09T22:00:00Z	0.204	0.175	0.176
2021-05-09T22:15:00Z	0.204	0.178	0.185
2021-05-09T22:30:00Z	0.201	0.173	0.179
2021-05-09T22:45:00Z	0.204	0.174	0.176
2021-05-09T23:00:00Z	0.201	0.177	0.182
2021-05-09T23:15:00Z	0.203	0.176	0.179
2021-05-09T23:30:00Z	0.203	0.175	0.174
2021-05-09T23:45:00Z	0.204	0.177	NA
2021-05-10T00:00:00Z	NA	NA	NA
2021-05-10T00:15:00Z	0.205	0.175	0.177
2021-05-10T00:30:00Z	0.203	0.179	0.186
2021-05-10T00:45:00Z	0.201	0.176	0.176
2021-05-10T01:00:00Z	0.198	0.178	0.181
2021-05-10T01:15:00Z	0.205	0.175	0.183
2021-05-10T01:30:00Z	0.203	0.177	0.182
2021-05-10T01:45:00Z	0.204	0.175	0.174
2021-05-10T02:00:00Z	0.207	0.176	0.182
2021-05-10T02:15:00Z	0.204	0.174	0.168
2021-05-10T02:30:00Z	0.203	0.177	0.18
2021-05-10T02:45:00Z	0.201	0.177	0.176
2021-05-10T03:00:00Z	0.202	0.176	0.181
2021-05-10T03:15:00Z	0.201	0.176	0.172
2021-05-10T03:30:00Z	0.204	0.173	0.186
2021-05-10T03:45:00Z	0.207	0.174	0.179
2021-05-10T04:00:00Z	0.206	0.177	0.177
2021-05-10T04:15:00Z	0.204	0.182	0.18
2021-05-10T04:30:00Z	0.204	0.172	0.171
2021-05-10T04:45:00Z	0.204	0.173	0.173
2021-05-10T05:00:00Z	0.204	0.179	0.175
2021-05-10T05:15:00Z	0.205	0.177	0.177
2021-05-10T05:30:00Z	0.206	0.175	0.177
2021-05-10T05:45:00Z	0.202	0.176	0.179
2021-05-10T06:00:00Z	0.207	0.175	0.177
2021-05-10T06:15:00Z	0.204	0.176	0.176
2021-05-10T06:30:00Z	0.201	0.174	0.181
2021-05-10T06:45:00Z	0.206	0.176	0.176
2021-05-10T07:00:00Z	0.201	0.17	0.173
2021-05-10T07:15:00Z	0.204	0.177	0.182
2021-05-10T07:30:00Z	0.203	0.174	0.18
2021-05-10T07:45:00Z	0.199	0.172	0.172
2021-05-10T08:00:00Z	0.204	0.178	0.18
2021-05-10T08:15:00Z	0.205	0.177	NA
2021-05-10T08:30:00Z	0.203	0.176	NA
2021-05-10T08:45:00Z	0.205	0.177	NA
2021-05-10T09:00:00Z	0.202	0.177	NA
2021-05-10T09:15:00Z	0.202	0.177	0.181
2021-05-10T09:30:00Z	0.198	0.181	NA
2021-05-10T09:45:00Z	0.2	0.179	NA
2021-05-10T10:00:00Z	0.199	0.175	0.183
2021-05-10T10:15:00Z	0.201	0.177	NA
2021-05-10T10:30:00Z	0.202	0.175	0.178
2021-05-10T10:45:00Z	0.199	0.172	NA
2021-05-10T11:00:00Z	0.21	0.175	NA
2021-05-10T11:15:00Z	0.2	0.176	NA
2021-05-10T11:30:00Z	0.2	0.174	0.175
2021-05-10T11:45:00Z	0.198	0.174	NA
2021-05-10T12:00:00Z	0.205	0.172	NA
2021-05-10T12:15:00Z	0.203	0.175	NA
2021-05-10T12:30:00Z	0.199	0.179	0.184
2021-05-10T12:45:00Z	0.201	0.174	NA
2021-05-10T13:00:00Z	0.202	0.173	NA
2021-05-10T13:15:00Z	0.208	0.172	NA
2021-05-10T13:30:00Z	0.206	0.176	NA
2021-05-10T13:45:00Z	0.205	0.174	0.175
2021-05-10T14:00:00Z	0.201	0.176	0.147
2021-05-10T14:15:00Z	0.205	0.173	NA
2021-05-10T14:30:00Z	0.202	0.175	NA
2021-05-10T14:45:00Z	0.208	0.172	NA
2021-05-10T15:00:00Z	0.204	0.175	0.174
2021-05-10T15:15:00Z	0.2	0.177	0.175
2021-05-10T15:30:00Z	0.199	0.178	0.173
2021-05-10T15:45:00Z	0.197	0.177	0.18
2021-05-10T16:00:00Z	0.2	0.175	0.176
2021-05-10T16:15:00Z	0.206	0.176	NA
2021-05-10T16:30:00Z	0.204	0.176	0.173
2021-05-10T16:45:00Z	0.206	0.175	0.185
2021-05-10T17:00:00Z	0.199	0.179	0.184
2021-05-10T17:15:00Z	0.206	0.174	0.172
2021-05-10T17:30:00Z	0.196	0.181	NA
2021-05-10T17:45:00Z	0.204	0.179	NA
2021-05-10T18:00:00Z	0.196	0.172	0.185
2021-05-10T18:15:00Z	0.205	0.171	0.177
2021-05-10T18:30:00Z	0.198	0.18	0.18
2021-05-10T18:45:00Z	0.208	0.175	0.176
2021-05-10T19:00:00Z	0.199	0.172	0.177
2021-05-10T19:15:00Z	0.196	0.175	0.184
2021-05-10T19:30:00Z	0.203	0.176	0.17
2021-05-10T19:45:00Z	0.202	0.176	0.181
2021-05-10T20:00:00Z	0.2	0.177	0.175
2021-05-10T20:15:00Z	0.204	0.179	0.175
2021-05-10T20:30:00Z	0.204	0.174	0.177
2021-05-10T20:45:00Z	0.201	0.175	0.183
2021-05-10T21:00:00Z	0.199	0.178	0.171
2021-05-10T21:15:00Z	0.201	0.177	0.181
2021-05-10T21:30:00Z	0.203	0.177	0.175
2021-05-10T21:45:00Z	0.203	0.175	0.183
2021-05-10T22:00:00Z	0.202	0.174	0.181
2021-05-10T22:15:00Z	0.204	0.171	0.175
2021-05-10T22:30:00Z	0.204	0.172	0.178
2021-05-10T22:45:00Z	0.202	0.174	0.178
2021-05-10T23:00:00Z	0.201	0.173	0.183
2021-05-10T23:15:00Z	0.202	0.176	0.178
2021-05-10T23:30:00Z	0.205	0.172	0.175
2021-05-10T23:45:00Z	0.202	0.173	0.173
2021-05-11T00:00:00Z	0.202	0.175	0.176
2021-05-11T00:15:00Z	0.203	0.175	0.177
2021-05-11T00:30:00Z	0.204	0.175	0.179
2021-05-11T00:45:00Z	0.205	0.175	0.182
2021-05-11T01:00:00Z	0.199	0.175	0.175
2021-05-11T01:15:00Z	0.2	0.177	0.183
2021-05-11T01:30:00Z	0.199	0.173	0.177
2021-05-11T01:45:00Z	0.204	0.172	0.172
2021-05-11T02:00:00Z	0.204	0.172	0.18
2021-05-11T02:15:00Z	0.204	0.175	0.18
2021-05-11T02:30:00Z	0.201	0.173	0.177
2021-05-11T02:45:00Z	0.202	0.175	0.18
2021-05-11T03:00:00Z	0.204	0.178	0.182
2021-05-11T03:15:00Z	0.199	0.174	0.175
2021-05-11T03:30:00Z	0.201	0.172	0.178
2021-05-11T03:45:00Z	0.2	0.176	0.176
2021-05-11T04:00:00Z	0.201	0.178	0.17
2021-05-11T04:15:00Z	0.201	0.173	0.178
2021-05-11T04:30:00Z	0.2	0.175	0.184
2021-05-11T04:45:00Z	0.201	0.176	0.177
2021-05-11T05:00:00Z	0.203	0.176	0.178
2021-05-11T05:15:00Z	0.202	0.176	0.175
2021-05-11T05:30:00Z	0.203	0.177	0.181
2021-05-11T05:45:00Z	0.206	0.175	0.178
2021-05-11T06:00:00Z	0.205	0.17	0.173
2021-05-11T06:15:00Z	0.2	0.171	0.18
2021-05-11T06:30:00Z	0.203	0.176	NA
2021-05-11T06:45:00Z	0.199	0.174	0.184
2021-05-11T07:00:00Z	0.206	0.173	0.176
2021-05-11T07:15:00Z	0.2	0.174	0.18
2021-05-11T07:30:00Z	0.202	0.174	0.18
2021-05-11T07:45:00Z	0.198	0.176	NA
2021-05-11T08:00:00Z	0.204	0.173	0.18
2021-05-11T08:15:00Z	0.199	0.173	NA
2021-05-11T08:30:00Z	0.198	0.172	NA
2021-05-11T08:45:00Z	0.202	0.174	NA
2021-05-11T09:00:00Z	0.201	0.178	NA
2021-05-11T09:15:00Z	0.201	0.172	0.18
2021-05-11T09:30:00Z	0.197	0.172	NA
2021-05-11T09:45:00Z	0.208	0.171	NA
2021-05-11T10:00:00Z	0.203	0.173	0.175
2021-05-11T10:15:00Z	0.204	0.175	NA
2021-05-11T10:30:00Z	0.207	0.181	NA
2021-05-11T10:45:00Z	0.199	0.178	NA
2021-05-11T11:00:00Z	0.198	0.173	0.18
2021-05-11T11:15:00Z	0.207	0.173	NA
2021-05-11T11:30:00Z	0.197	0.174	NA
2021-05-11T11:45:00Z	0.208	0.179	NA
2021-05-11T12:00:00Z	0.198	0.176	NA
2021-05-11T12:15:00Z	0.203	0.176	NA
2021-05-11T12:30:00Z	0.198	0.171	0.182
2021-05-11T12:45:00Z	0.201	0.176	NA
2021-05-11T13:00:00Z	0.206	0.176	0.174
2021-05-11T13:15:00Z	0.202	0.174	NA
2021-05-11T13:30:00Z	0.201	0.171	0.176
2021-05-11T13:45:00Z	0.199	0.176	0.177
2021-05-11T14:00:00Z	0.196	0.175	0.16
2021-05-11T14:15:00Z	0.203	0.17	NA
2021-05-11T14:30:00Z	0.202	0.173	0.183
2021-05-11T14:45:00Z	0.197	0.177	NA
2021-05-11T15:00:00Z	0.202	0.171	0.173
2021-05-11T15:15:00Z	0.202	0.177	0.182
2021-05-11T15:30:00Z	0.201	0.173	0.175
2021-05-11T15:45:00Z	0.196	0.17	0.166
2021-05-11T16:00:00Z	0.202	0.171	0.175
2021-05-11T16:15:00Z	0.201	0.177	0.187
2021-05-11T16:30:00Z	0.202	0.175	0.179
2021-05-11T16:45:00Z	0.204	0.17	0.173
2021-05-11T17:00:00Z	0.198	0.171	NA
2021-05-11T17:15:00Z	0.202	0.174	0.175
2021-05-11T17:30:00Z	0.201	0.173	NA
2021-05-11T17:45:00Z	0.204	0.171	0.181
2021-05-11T18:00:00Z	0.204	0.177	NA
2021-05-11T18:15:00Z	0.201	0.179	0.173
2021-05-11T18:30:00Z	0.202	0.174	0.171
2021-05-11T18:45:00Z	0.202	0.177	NA
2021-05-11T19:00:00Z	0.199	0.173	0.179
2021-05-11T19:15:00Z	0.2	0.174	0.179
2021-05-11T19:30:00Z	0.201	0.173	0.175
2021-05-11T19:45:00Z	0.2	0.171	0.177
2021-05-11T20:00:00Z	0.196	0.175	0.182
2021-05-11T20:15:00Z	0.201	0.171	NA
2021-05-11T20:30:00Z	0.203	0.172	0.175
2021-05-11T20:45:00Z	0.204	0.175	0.169
2021-05-11T21:00:00Z	0.203	0.175	0.171
2021-05-11T21:15:00Z	0.204	0.174	0.178
2021-05-11T21:30:00Z	0.198	0.176	0.182
2021-05-11T21:45:00Z	0.202	0.172	0.172
2021-05-11T22:00:00Z	0.202	0.173	0.178
2021-05-11T22:15:00Z	0.2	0.174	0.182
2021-05-11T22:30:00Z	0.203	0.175	0.183
2021-05-11T22:45:00Z	0.201	0.176	0.186
2021-05-11T23:00:00Z	0.2	0.176	0.17
2021-05-11T23:15:00Z	0.202	0.175	0.181
2021-05-11T23:30:00Z	0.201	0.17	0.182
2021-05-11T23:45:00Z	0.204	0.174	0.181
2021-05-12T00:00:00Z	0.2	0.174	0.178
2021-05-12T00:15:00Z	0.2	0.175	0.18
2021-05-12T00:30:00Z	0.203	0.17	0.181
2021-05-12T00:45:00Z	0.2	0.172	0.179
2021-05-12T01:00:00Z	0.202	0.174	0.185
2021-05-12T01:15:00Z	0.202	0.171	0.18
2021-05-12T01:30:00Z	0.202	0.176	0.182
2021-05-12T01:45:00Z	0.201	0.172	0.174
2021-05-12T02:00:00Z	0.203	0.175	0.183
2021-05-12T02:15:00Z	0.2	0.172	0.185
2021-05-12T02:30:00Z	0.199	0.171	0.18
2021-05-12T02:45:00Z	0.203	0.172	0.18
2021-05-12T03:00:00Z	0.202	0.174	0.173
2021-05-12T03:15:00Z	0.2	0.172	0.183
2021-05-12T03:30:00Z	0.201	0.174	0.187
2021-05-12T03:45:00Z	0.2	0.172	0.179
2021-05-12T04:00:00Z	0.202	0.173	0.175
2021-05-12T04:15:00Z	0.202	0.172	0.174
2021-05-12T04:30:00Z	0.199	0.172	0.179
2021-05-12T04:45:00Z	0.199	0.173	0.173
2021-05-12T05:00:00Z	0.201	0.171	0.176
2021-05-12T05:15:00Z	0.202	0.175	0.18
2021-05-12T05:30:00Z	0.198	0.174	0.179
2021-05-12T05:45:00Z	0.203	0.175	0.178
2021-05-12T06:00:00Z	0.199	0.175	0.177
2021-05-12T06:15:00Z	0.206	0.174	NA
2021-05-12T06:30:00Z	0.196	0.178	0.172
2021-05-12T06:45:00Z	0.199	0.174	0.172
2021-05-12T07:00:00Z	0.201	0.174	0.172
2021-05-12T07:15:00Z	0.2	0.173	0.182
2021-05-12T07:30:00Z	0.2	0.172	NA
2021-05-12T07:45:00Z	0.2	0.167	0.175
2021-05-12T08:00:00Z	0.199	0.171	0.172
2021-05-12T08:15:00Z	0.2	0.175	NA
2021-05-12T08:30:00Z	0.204	0.174	0.178
2021-05-12T08:45:00Z	0.2	0.175	0.172
2021-05-12T09:00:00Z	0.2	0.172	0.18
2021-05-12T09:15:00Z	0.198	0.175	0.184
2021-05-12T09:30:00Z	0.199	0.175	NA
2021-05-12T09:45:00Z	0.203	0.176	0.171
2021-05-12T10:00:00Z	0.198	0.176	NA
2021-05-12T10:15:00Z	0.202	0.176	0.179
2021-05-12T10:30:00Z	0.203	0.169	0.176
2021-05-12T10:45:00Z	0.204	0.174	NA
2021-05-12T11:00:00Z	0.206	0.176	0.187
2021-05-12T11:15:00Z	0.2	0.175	0.18
2021-05-12T11:30:00Z	0.201	0.17	NA
2021-05-12T11:45:00Z	0.2	0.175	0.174
2021-05-12T12:00:00Z	0.205	0.173	0.176
2021-05-12T12:15:00Z	0.201	0.172	NA
2021-05-12T12:30:00Z	0.201	0.174	0.175
2021-05-12T12:45:00Z	0.2	0.177	0.185
2021-05-12T13:00:00Z	0.207	0.175	0.176
2021-05-12T13:15:00Z	0.2	0.173	0.175
2021-05-12T13:30:00Z	0.201	0.173	NA
2021-05-12T13:45:00Z	0.206	0.174	0.18
2021-05-12T14:00:00Z	0.203	0.174	0.172
2021-05-12T14:15:00Z	0.205	0.176	0.178
2021-05-12T14:30:00Z	0.202	0.173	0.179
2021-05-12T14:45:00Z	0.201	0.171	0.181
2021-05-12T15:00:00Z	0.2	0.174	0.173
2021-05-12T15:15:00Z	0.203	0.173	0.175
2021-05-12T15:30:00Z	0.204	0.173	0.175
2021-05-12T15:45:00Z	0.208	0.168	NA
2021-05-12T16:00:00Z	0.199	0.176	NA
2021-05-12T16:15:00Z	0.201	0.172	0.176
2021-05-12T16:30:00Z	0.2	0.171	NA
2021-05-12T16:45:00Z	0.197	0.175	NA
2021-05-12T17:00:00Z	0.206	0.172	NA
2021-05-12T17:15:00Z	0.201	0.173	NA
2021-05-12T17:30:00Z	0.198	0.177	NA
2021-05-12T17:45:00Z	0.207	0.168	NA
2021-05-12T18:00:00Z	0.208	0.181	0.173
2021-05-12T18:15:00Z	0.208	0.179	NA
2021-05-12T18:30:00Z	0.2	0.173	NA
2021-05-12T18:45:00Z	0.205	0.177	NA
2021-05-12T19:00:00Z	0.201	0.175	NA
2021-05-12T19:15:00Z	0.205	0.177	0.176
2021-05-12T19:30:00Z	0.206	0.17	0.179
2021-05-12T19:45:00Z	0.204	0.172	0.171
2021-05-12T20:00:00Z	0.204	0.172	NA
2021-05-12T20:15:00Z	0.203	0.176	0.177
2021-05-12T20:30:00Z	0.208	0.178	NA
2021-05-12T20:45:00Z	0.205	0.172	0.177
2021-05-12T21:00:00Z	0.208	0.175	NA
2021-05-12T21:15:00Z	0.206	0.172	0.171
2021-05-12T21:30:00Z	0.205	0.174	0.175
2021-05-12T21:45:00Z	0.207	0.175	0.166
2021-05-12T22:00:00Z	0.206	0.174	0.183
2021-05-12T22:15:00Z	0.203	0.17	0.174
2021-05-12T22:30:00Z	0.204	0.178	0.181
2021-05-12T22:45:00Z	0.207	0.175	0.173
2021-05-12T23:00:00Z	0.201	0.176	0.169
2021-05-12T23:15:00Z	0.205	0.177	0.182
2021-05-12T23:30:00Z	0.206	0.174	0.176
2021-05-12T23:45:00Z	0.204	0.172	0.186
2021-05-13T00:00:00Z	0.205	0.173	0.191
2021-05-13T00:15:00Z	0.203	0.173	0.18
2021-05-13T00:30:00Z	0.205	0.174	0.18
2021-05-13T00:45:00Z	0.205	0.171	0.177
2021-05-13T01:00:00Z	0.203	0.17	0.183
2021-05-13T01:15:00Z	0.205	0.172	0.181
2021-05-13T01:30:00Z	0.206	0.174	0.182
2021-05-13T01:45:00Z	0.206	0.175	0.181
2021-05-13T02:00:00Z	0.204	0.175	0.171
2021-05-13T02:15:00Z	0.203	0.173	0.18
2021-05-13T02:30:00Z	0.202	0.174	0.177
2021-05-13T02:45:00Z	0.201	0.176	0.175
2021-05-13T03:00:00Z	0.207	0.173	0.179
2021-05-13T03:15:00Z	0.207	0.174	0.178
2021-05-13T03:30:00Z	0.208	0.172	0.171
2021-05-13T03:45:00Z	0.205	0.171	0.176
2021-05-13T04:00:00Z	0.204	0.171	0.178
2021-05-13T04:15:00Z	0.208	0.174	0.178
2021-05-13T04:30:00Z	0.205	0.175	0.172
2021-05-13T04:45:00Z	0.204	0.177	0.173
2021-05-13T05:00:00Z	0.205	0.174	0.178
2021-05-13T05:15:00Z	0.204	0.173	0.182
2021-05-13T05:30:00Z	0.208	0.174	0.18
2021-05-13T05:45:00Z	0.205	0.171	0.181
2021-05-13T06:00:00Z	0.205	0.176	NA
2021-05-13T06:15:00Z	0.207	0.174	0.183
2021-05-13T06:30:00Z	0.206	0.171	0.172
2021-05-13T06:45:00Z	0.208	0.172	0.177
2021-05-13T07:00:00Z	0.206	0.174	0.179
2021-05-13T07:15:00Z	0.209	0.172	NA
2021-05-13T07:30:00Z	0.205	0.174	0.177
2021-05-13T07:45:00Z	0.207	0.176	NA
2021-05-13T08:00:00Z	0.21	0.179	0.183
2021-05-13T08:15:00Z	0.205	0.17	0.188
2021-05-13T08:30:00Z	0.209	0.171	0.178
2021-05-13T08:45:00Z	0.2	0.171	0.177
2021-05-13T09:00:00Z	0.211	0.173	NA
2021-05-13T09:15:00Z	0.201	0.173	NA
2021-05-13T09:30:00Z	0.207	0.174	NA
2021-05-13T09:45:00Z	0.209	0.174	NA
2021-05-13T10:00:00Z	0.208	0.166	NA
2021-05-13T10:15:00Z	0.209	0.172	NA
2021-05-13T10:30:00Z	0.21	0.179	NA
2021-05-13T10:45:00Z	0.199	0.177	NA
2021-05-13T11:00:00Z	0.21	0.178	NA
2021-05-13T11:15:00Z	0.209	0.179	NA
2021-05-13T11:30:00Z	0.211	0.179	NA
2021-05-13T11:45:00Z	0.204	0.178	NA
2021-05-13T12:00:00Z	0.206	0.18	NA
2021-05-13T12:15:00Z	0.207	0.181	NA
2021-05-13T12:30:00Z	0.209	0.174	NA
2021-05-13T12:45:00Z	0.204	0.171	0.185
2021-05-13T13:00:00Z	0.203	0.174	0.177
2021-05-13T13:15:00Z	0.208	0.17	0.178
2021-05-13T13:30:00Z	0.211	0.176	NA
2021-05-13T13:45:00Z	0.211	0.179	0.178
2021-05-13T14:00:00Z	0.203	0.173	NA
2021-05-13T14:15:00Z	0.211	0.175	NA
2021-05-13T14:30:00Z	0.206	0.172	0.171
2021-05-13T14:45:00Z	0.21	0.176	NA
2021-05-13T15:00:00Z	0.206	0.174	0.18
2021-05-13T15:15:00Z	0.207	0.172	0.176
2021-05-13T15:30:00Z	0.21	0.175	0.181
2021-05-13T15:45:00Z	0.209	0.174	0.174
2021-05-13T16:00:00Z	0.212	0.179	0.183
2021-05-13T16:15:00Z	0.21	0.17	NA
2021-05-13T16:30:00Z	0.214	0.176	NA
2021-05-13T16:45:00Z	0.209	0.171	0.181
2021-05-13T17:00:00Z	0.212	0.172	0.179
2021-05-13T17:15:00Z	0.211	0.171	0.181
2021-05-13T17:30:00Z	0.205	0.178	NA
2021-05-13T17:45:00Z	0.21	0.172	0.173
2021-05-13T18:00:00Z	0.211	0.172	0.176
2021-05-13T18:15:00Z	0.208	0.171	0.18
2021-05-13T18:30:00Z	0.207	0.175	NA
2021-05-13T18:45:00Z	0.209	0.176	0.18
2021-05-13T19:00:00Z	0.214	0.176	0.181
2021-05-13T19:15:00Z	0.21	0.171	NA
2021-05-13T19:30:00Z	0.208	0.173	0.175
2021-05-13T19:45:00Z	0.212	0.176	NA
2021-05-13T20:00:00Z	0.209	0.173	0.173
2021-05-13T20:15:00Z	0.21	0.174	0.179
2021-05-13T20:30:00Z	0.209	0.172	0.187
2021-05-13T20:45:00Z	0.208	0.175	0.167
2021-05-13T21:00:00Z	0.211	0.175	0.179
2021-05-13T21:15:00Z	0.206	0.173	0.172
2021-05-13T21:30:00Z	0.213	0.173	0.186
2021-05-13T21:45:00Z	0.212	0.172	0.168
2021-05-13T22:00:00Z	0.211	0.174	0.18
2021-05-13T22:15:00Z	0.208	0.173	NA
2021-05-13T22:30:00Z	0.212	0.173	NA
2021-05-13T22:45:00Z	0.211	0.173	NA
2021-05-13T23:00:00Z	0.208	0.174	0.181
2021-05-13T23:15:00Z	0.212	0.177	0.178
2021-05-13T23:30:00Z	0.212	0.172	0.176
2021-05-13T23:45:00Z	0.212	0.173	0.182
2021-05-14T00:00:00Z	NA	NA	NA
2021-05-14T00:15:00Z	0.212	0.175	0.169
2021-05-14T00:30:00Z	0.211	0.178	0.185
2021-05-14T00:45:00Z	0.212	0.176	0.171
2021-05-14T01:00:00Z	0.21	0.174	0.176
2021-05-14T01:15:00Z	0.215	0.176	0.178
2021-05-14T01:30:00Z	0.212	0.175	0.169
2021-05-14T01:45:00Z	0.211	0.173	0.172
2021-05-14T02:00:00Z	0.214	0.175	0.18
2021-05-14T02:15:00Z	0.214	0.177	0.173
2021-05-14T02:30:00Z	0.215	0.177	0.179
2021-05-14T02:45:00Z	0.213	0.172	0.184
2021-05-14T03:00:00Z	0.213	0.175	0.173
2021-05-14T03:15:00Z	0.214	0.172	0.178
2021-05-14T03:30:00Z	0.211	0.178	0.168
2021-05-14T03:45:00Z	0.212	0.176	0.172
2021-05-14T04:00:00Z	0.208	0.173	0.176
2021-05-14T04:15:00Z	0.211	0.176	0.176
2021-05-14T04:30:00Z	0.214	0.175	0.178
2021-05-14T04:45:00Z	0.212	0.174	0.173
2021-05-14T05:00:00Z	0.213	0.176	0.18
2021-05-14T05:15:00Z	0.213	0.178	0.176
2021-05-14T05:30:00Z	0.217	0.178	0.179
2021-05-14T05:45:00Z	0.213	0.177	0.174
2021-05-14T06:00:00Z	0.213	0.172	0.168
2021-05-14T06:15:00Z	0.217	0.179	0.176
2021-05-14T06:30:00Z	0.218	0.174	NA
2021-05-14T06:45:00Z	0.212	0.179	0.179
2021-05-14T07:00:00Z	0.216	0.177	0.178
2021-05-14T07:15:00Z	0.214	0.174	0.182
2021-05-14T07:30:00Z	0.217	0.179	NA
2021-05-14T07:45:00Z	0.216	0.175	0.176
2021-05-14T08:00:00Z	0.217	0.178	NA
