# See crns_meta.json and crns_attributes.txt for further details.
datetime	press1	temp1	relhum1	volt	counts1	nsecs1	counts_bare	nsecs_bare	cph_filtered
2019-07-29T18:39:00	1004.3	25.3	21.8	13.1	800	1200	440	1200	2400.0
2019-07-29T18:59:00	1004.7	25.0	21.8	13.1	778	1200	410	1200	2334.0
2019-07-29T19:19:00	1004.9	24.6	21.9	13.0	779	1200	417	1200	2337.0
2019-07-29T19:39:00	1005.0	24.3	22.0	13.0	837	1200	364	1200	2511.0
2019-07-29T19:59:00	1005.0	23.9	22.0	13.0	795	1200	400	1200	2385.0
2019-07-29T20:19:00	1005.0	23.6	22.1	13.0	764	1200	390	1200	2292.0
2019-07-29T20:39:00	1005.1	23.4	22.1	13.0	805	1200	383	1200	2415.0
2019-07-29T20:59:00	1005.1	23.2	22.3	13.0	810	1200	412	1200	2430.0
2019-07-29T21:19:00	1005.2	23.1	22.3	13.0	806	1200	418	1200	2418.0
2019-07-29T21:39:00	1005.2	23.0	22.4	13.0	768	1200	421	1200	2304.0
2019-07-29T21:59:00	1005.2	22.9	22.4	13.0	779	1200	384	1200	2337.0
2019-07-29T22:19:00	1005.2	22.7	22.5	13.0	802	1200	411	1200	2406.0
2019-07-29T22:39:00	1005.3	22.6	22.5	13.0	796	1200	411	1200	2388.0
2019-07-29T22:59:00	1005.3	22.5	22.5	12.9	836	1200	400	1200	2508.0
2019-07-29T23:19:00	1005.2	22.3	22.6	12.9	895	1200	381	1200	2685.0
2019-07-29T23:39:00	1005.2	22.1	22.7	12.9	803	1200	390	1200	2409.0
2019-07-29T23:59:00	1005.2	22.0	22.7	12.9	752	1200	403	1200	2256.0
2019-07-30T00:19:00	1005.1	21.8	22.8	12.9	831	1200	411	1200	2493.0
2019-07-30T00:39:00	1005.1	21.7	22.9	12.9	800	1200	359	1200	2400.0
2019-07-30T00:59:00	1005.1	21.6	22.9	12.9	753	1200	405	1200	2259.0
2019-07-30T01:19:00	1005.1	21.6	23.0	12.9	796	1200	395	1200	2388.0
2019-07-30T01:39:00	1005.2	21.6	23.0	12.9	785	1200	372	1200	2355.0
2019-07-30T01:59:00	1005.2	21.6	23.1	12.9	846	1200	421	1200	2538.0
2019-07-30T02:19:00	1005.3	21.7	23.2	12.9	770	1200	381	1200	2310.0
2019-07-30T02:39:00	1005.3	21.8	23.2	12.9	796	1200	385	1200	2388.0
2019-07-30T02:59:00	1005.3	21.8	23.3	12.9	839	1200	377	1200	2517.0
2019-07-30T03:19:00	1005.4	21.9	23.3	12.9	825	1200	370	1199	2475.0
2019-07-30T03:39:00	1005.4	21.8	23.4	12.9	753	1200	349	1200	2259.0
2019-07-30T03:59:00	1005.4	21.9	23.4	12.9	760	1200	375	1200	2280.0
2019-07-30T04:19:00	1005.5	21.9	23.5	12.9	827	1200	376	1200	2481.0
2019-07-30T04:39:00	1005.6	21.8	23.5	12.9	806	1200	375	1200	2418.0
2019-07-30T04:59:00	1005.7	21.8	23.5	12.9	798	1200	409	1200	2394.0
2019-07-30T05:19:00	1005.8	21.8	23.6	13.0	814	1200	351	1200	2442.0
2019-07-30T05:39:00	1005.9	21.9	23.7	13.0	823	1200	396	1200	2469.0
2019-07-30T05:59:00	1006.0	21.9	23.7	13.0	820	1200	368	1200	2460.0
2019-07-30T06:19:00	1006.1	21.9	23.8	13.0	814	1200	370	1200	2442.0
2019-07-30T06:39:00	1006.3	22.0	23.8	13.0	768	1200	384	1200	2304.0
2019-07-30T06:59:00	1006.4	21.9	23.8	13.0	830	1200	378	1200	2490.0
2019-07-30T07:19:00	1006.5	21.9	23.8	13.2	802	1200	391	1200	2406.0
2019-07-30T07:39:00	1006.5	22.0	23.9	13.3	757	1200	399	1200	2271.0
2019-07-30T07:59:00	1006.6	22.1	24.0	13.4	762	1200	382	1200	2286.0
2019-07-30T08:19:00	1006.6	22.3	24.3	13.5	786	1200	369	1200	2358.0
2019-07-30T08:39:00	1006.7	22.5	24.1	13.5	857	1200	365	1200	2571.0
2019-07-30T08:59:00	1006.8	22.6	24.1	13.5	771	1200	394	1200	2313.0
2019-07-30T09:19:00	1006.9	22.6	24.0	13.6	792	1200	379	1200	2376.0
2019-07-30T09:39:00	1006.9	22.7	23.9	13.6	787	1200	366	1200	2361.0
2019-07-30T09:59:00	1006.9	22.9	24.4	14.0	774	1200	413	1200	2322.0
2019-07-30T10:19:00	1007.0	23.3	25.1	14.2	742	1200	345	1200	2226.0
2019-07-30T10:39:00	1007.1	23.6	25.0	14.2	798	1200	395	1200	2394.0
2019-07-30T10:59:00	1007.1	24.3	24.9	14.2	802	1200	375	1200	2406.0
2019-07-30T11:19:00	1007.2	25.0	24.7	14.1	759	1200	378	1200	2277.0
2019-07-30T11:39:00	1007.1	25.5	24.3	14.1	791	1200	356	1200	2373.0
2019-07-30T11:59:00	1007.1	26.0	24.1	14.1	844	1200	374	1200	2532.0
2019-07-30T12:19:00	1006.9	26.3	23.9	13.7	801	1200	345	1200	2403.0
2019-07-30T12:39:00	1006.8	26.5	23.7	13.7	807	1200	382	1200	2421.0
2019-07-30T12:59:00	1006.8	26.5	23.4	13.7	759	1200	380	1200	2277.0
2019-07-30T13:19:00	1006.7	26.5	23.4	13.7	759	1200	372	1200	2277.0
2019-07-30T13:39:00	1006.6	26.6	23.7	13.7	785	1200	374	1200	2355.0
2019-07-30T13:59:00	1006.5	26.8	23.7	13.7	845	1200	353	1200	2535.0
2019-07-30T14:19:00	1006.4	26.8	23.4	13.7	783	1200	362	1200	2349.0
2019-07-30T14:39:00	1006.4	27.1	23.9	13.7	740	1200	360	1200	2220.0
2019-07-30T14:59:00	1006.4	27.3	23.5	13.7	839	1200	361	1200	2517.0
2019-07-30T15:19:00	1006.4	27.4	23.5	13.7	781	1200	366	1200	2343.0
2019-07-30T15:39:00	1006.5	27.6	23.5	13.6	839	1200	384	1200	2517.0
2019-07-30T15:59:00	1006.6	27.7	23.2	13.6	811	1200	370	1200	2433.0
2019-07-30T16:19:00	1006.5	27.7	23.1	13.6	772	1200	370	1200	2316.0
2019-07-30T16:39:00	1006.6	27.4	23.1	13.7	787	1200	377	1200	2361.0
2019-07-30T16:59:00	1006.7	27.0	23.0	13.4	810	1200	388	1200	2430.0
2019-07-30T17:19:00	1006.8	26.6	23.1	13.3	809	1200	377	1200	2427.0
2019-07-30T17:39:00	1006.7	26.2	23.2	13.2	789	1200	379	1200	2367.0
2019-07-30T17:59:00	1006.7	26.0	23.3	13.2	818	1200	387	1199	2454.0
2019-07-30T18:19:00	1006.8	25.8	23.4	13.1	811	1200	403	1200	2433.0
2019-07-30T18:39:00	1006.8	25.7	23.5	13.1	802	1200	374	1200	2406.0
2019-07-30T18:59:00	1006.9	25.4	23.5	13.1	829	1200	368	1200	2487.0
2019-07-30T19:19:00	1007.2	25.2	23.5	13.1	801	1200	392	1200	2403.0
2019-07-30T19:39:00	1007.5	24.9	23.5	13.1	816	1200	380	1200	2448.0
2019-07-30T19:59:00	1007.6	24.6	23.6	13.1	814	1200	380	1200	2442.0
2019-07-30T20:19:00	1007.6	24.4	23.6	13.1	843	1200	394	1200	2529.0
2019-07-30T20:39:00	1007.7	24.2	23.7	13.1	852	1200	387	1200	2556.0
2019-07-30T20:59:00	1007.8	24.0	23.8	13.1	801	1200	369	1200	2403.0
2019-07-30T21:19:00	1007.8	23.7	23.8	13.1	835	1200	369	1200	2505.0
2019-07-30T21:39:00	1007.7	23.4	23.8	13.0	787	1200	417	1200	2361.0
2019-07-30T21:59:00	1007.8	22.9	23.8	13.0	802	1200	387	1200	2406.0
2019-07-30T22:19:00	1007.6	22.4	23.9	13.0	815	1200	380	1200	2445.0
2019-07-30T22:39:00	1007.7	22.0	23.9	13.0	796	1200	406	1200	2388.0
2019-07-30T22:59:00	1007.8	21.7	24.0	13.0	794	1200	370	1200	2382.0
2019-07-30T23:19:00	1007.7	21.3	24.1	13.0	759	1200	368	1200	2277.0
2019-07-30T23:39:00	1007.8	21.0	24.2	13.0	755	1200	358	1200	2265.0
2019-07-30T23:59:00	1007.7	20.8	24.2	13.0	831	1200	376	1200	2493.0
2019-07-31T00:19:00	1007.7	20.5	24.3	13.0	805	1200	386	1200	2415.0
2019-07-31T00:39:00	1007.7	20.2	24.3	13.0	866	1200	400	1200	2598.0
2019-07-31T00:59:00	1007.8	20.0	24.4	13.0	792	1200	371	1200	2376.0
2019-07-31T01:19:00	1007.6	19.9	24.4	12.9	793	1200	401	1200	2379.0
2019-07-31T01:39:00	1007.7	19.8	24.5	12.9	834	1200	355	1200	2502.0
2019-07-31T01:59:00	1007.8	19.7	24.5	12.9	821	1200	397	1200	2463.0
2019-07-31T02:19:00	1007.8	19.6	24.6	12.9	775	1200	395	1200	2325.0
2019-07-31T02:39:00	1007.9	19.4	24.6	12.9	772	1200	382	1200	2316.0
2019-07-31T02:59:00	1007.9	19.3	24.7	12.9	830	1200	391	1200	2490.0
2019-07-31T03:19:00	1008.0	19.1	24.6	12.9	788	1200	361	1200	2364.0
2019-07-31T03:39:00	1008.1	18.9	24.7	12.9	808	1200	335	1200	2424.0
2019-07-31T03:59:00	1008.3	18.7	24.7	12.9	759	1200	388	1200	2277.0
2019-07-31T04:19:00	1008.4	18.6	24.8	13.0	777	1200	348	1200	2331.0
2019-07-31T04:39:00	1008.5	18.6	24.8	13.0	793	1200	408	1200	2379.0
2019-07-31T04:59:00	1008.9	18.8	24.8	13.0	820	1200	405	1200	2460.0
2019-07-31T05:19:00	1009.0	18.9	24.8	13.4	828	1200	346	1200	2484.0
2019-07-31T05:39:00	1009.1	19.2	24.8	13.4	777	1200	357	1200	2331.0
2019-07-31T05:59:00	1008.9	19.5	25.5	14.3	773	1200	411	1200	2319.0
2019-07-31T06:19:00	1009.0	20.4	26.4	14.3	844	1200	417	1200	2532.0
2019-07-31T06:39:00	1009.2	21.4	26.2	14.3	736	1200	358	1200	2208.0
2019-07-31T06:59:00	1009.4	22.7	25.8	14.2	771	1200	388	1200	2313.0
2019-07-31T07:19:00	1009.5	23.3	25.1	14.2	780	1200	416	1200	2340.0
2019-07-31T07:39:00	1009.6	23.9	24.7	14.2	803	1200	394	1200	2409.0
2019-07-31T07:59:00	1009.8	24.4	30.1	14.2	754	1200	456	1200	2262.0
2019-07-31T08:19:00	1010.0	24.6	27.8	14.2	779	1200	392	1200	2337.0
2019-07-31T08:39:00	1010.3	24.6	26.3	13.8	782	1200	372	1200	2346.0
2019-07-31T08:59:00	1010.8	24.3	25.7	13.8	805	1200	360	1200	2415.0
2019-07-31T09:19:00	1010.8	24.1	25.5	13.8	746	1200	327	1200	2238.0
2019-07-31T09:39:00	1011.0	24.0	25.5	13.8	778	1200	358	1200	2334.0
2019-07-31T09:59:00	1010.9	24.0	25.4	13.8	807	1200	381	1200	2421.0
2019-07-31T10:19:00	1010.6	23.9	25.3	13.8	836	1200	355	1200	2508.0
2019-07-31T10:39:00	1010.5	23.9	25.1	13.8	780	1200	377	1200	2340.0
2019-07-31T10:59:00	1010.5	24.3	25.4	13.8	793	1200	361	1200	2379.0
2019-07-31T11:19:00	1010.8	24.5	25.6	13.8	775	1200	336	1200	2325.0
2019-07-31T11:39:00	1010.8	24.5	25.4	13.8	757	1200	393	1200	2271.0
2019-07-31T11:59:00	1010.6	24.5	25.2	13.8	746	1200	372	1200	2238.0
2019-07-31T12:19:00	1010.7	24.4	25.0	13.8	768	1200	347	1200	2304.0
2019-07-31T12:39:00	1010.8	24.2	24.8	13.8	818	1200	392	1200	2454.0
2019-07-31T12:42:44	1010.8	24.0	34.3	13.8	26	42	13	43	nan
2019-07-31T13:01:00	1010.8	24.0	31.8	13.8	713	1095	348	1095	2344.1
2019-07-31T13:21:00	1010.5	23.6	28.8	13.6	795	1200	367	1200	2385.0
2019-07-31T13:41:00	1010.4	23.3	27.7	13.8	777	1200	396	1200	2331.0
2019-07-31T14:01:00	1010.4	23.2	27.0	13.8	794	1200	326	1200	2382.0
2019-07-31T14:21:00	1010.1	23.6	27.4	13.8	744	1200	368	1200	2232.0
2019-07-31T14:41:00	1010.0	24.4	27.7	13.8	779	1200	360	1200	2337.0
2019-07-31T15:01:00	1010.0	24.7	26.9	13.8	761	1200	409	1200	2283.0
2019-07-31T15:21:00	1010.1	24.6	26.4	13.8	800	1200	350	1200	2400.0
2019-07-31T15:41:00	1010.1	24.5	26.2	13.8	738	1200	369	1200	2214.0
2019-07-31T16:01:00	1010.2	24.2	26.0	13.5	791	1200	426	1200	2373.0
2019-07-31T16:21:00	1010.4	23.8	25.7	13.2	794	1200	393	1200	2382.0
2019-07-31T16:41:00	1010.6	22.7	25.5	13.1	776	1200	366	1200	2328.0
2019-07-31T17:01:00	1010.7	21.5	25.7	13.1	745	1200	376	1200	2235.0
2019-07-31T17:21:00	1010.7	20.5	26.8	13.1	689	1200	394	1200	2067.0
2019-07-31T17:41:00	1010.2	19.9	27.6	13.1	696	1200	398	1200	2088.0
2019-07-31T18:01:00	1010.5	19.4	28.1	13.1	730	1200	381	1200	2190.0
2019-07-31T18:21:00	1010.3	19.0	28.4	13.1	687	1200	396	1200	2061.0
2019-07-31T18:41:00	1010.6	18.8	28.6	13.1	751	1200	370	1200	2253.0
2019-07-31T19:01:00	1011.0	18.7	28.6	13.1	699	1200	386	1200	2097.0
2019-07-31T19:21:00	1011.3	18.5	28.8	13.0	710	1200	424	1200	2130.0
2019-07-31T19:41:00	1011.2	18.2	28.9	13.0	712	1200	411	1200	2136.0
2019-07-31T20:01:00	1011.0	18.0	29.0	13.0	688	1200	395	1200	2064.0
2019-07-31T20:21:00	1011.1	17.7	29.1	13.0	710	1200	393	1200	2130.0
2019-07-31T20:41:00	1011.1	17.5	29.1	13.0	664	1200	390	1200	1992.0
2019-07-31T21:01:00	1011.2	17.2	29.2	13.0	669	1200	397	1200	2007.0
2019-07-31T21:21:00	1011.5	17.1	29.3	13.0	650	1200	404	1200	1950.0
2019-07-31T21:41:00	1011.8	17.1	29.4	13.0	657	1200	381	1200	1971.0
2019-07-31T22:01:00	1012.1	17.0	29.3	13.0	660	1200	400	1200	1980.0
2019-07-31T22:21:00	1012.4	17.0	29.3	13.0	680	1200	419	1200	2040.0
2019-07-31T22:41:00	1012.3	17.0	29.3	13.0	652	1200	406	1200	1956.0
2019-07-31T23:01:00	1012.2	17.0	29.3	12.9	718	1200	396	1200	2154.0
2019-07-31T23:21:00	1012.3	17.0	29.4	12.9	685	1200	374	1200	2055.0
2019-07-31T23:41:00	1012.2	17.0	29.4	12.9	666	1200	372	1200	1998.0
2019-08-01T00:01:04	1012.3	16.8	29.3	12.9	627	1204	367	1204	1874.8
2019-08-01T00:21:00	1012.1	16.8	29.2	12.9	623	1196	365	1196	1875.3
2019-08-01T00:41:00	1012.1	16.9	29.4	12.9	698	1200	369	1200	2094.0
2019-08-01T01:01:00	1012.1	17.0	29.2	12.9	691	1200	380	1200	2073.0
2019-08-01T01:21:00	1012.1	16.9	29.1	12.9	700	1200	355	1200	2100.0
2019-08-01T01:41:00	1011.9	16.9	29.0	12.9	644	1200	381	1200	1932.0
2019-08-01T02:01:00	1011.9	16.8	28.9	12.9	715	1200	411	1200	2145.0
2019-08-01T02:21:00	1011.9	16.8	28.8	12.9	670	1200	373	1200	2010.0
2019-08-01T02:41:00	1011.9	16.7	28.7	12.9	617	1200	394	1200	1851.0
2019-08-01T03:01:00	1011.9	16.7	28.7	12.9	690	1200	381	1200	2070.0
2019-08-01T03:21:00	1011.8	16.7	28.7	12.9	707	1200	386	1200	2121.0
2019-08-01T03:41:00	1011.7	16.7	28.7	12.9	693	1200	368	1200	2079.0
2019-08-01T04:01:00	1011.8	16.7	28.7	12.9	670	1200	358	1200	2010.0
2019-08-01T04:21:00	1011.9	16.8	28.7	12.9	704	1200	417	1200	2112.0
2019-08-01T04:41:00	1012.0	16.8	28.6	12.9	686	1200	341	1200	2058.0
2019-08-01T05:01:00	1012.2	16.9	28.4	12.9	753	1200	418	1200	2259.0
2019-08-01T05:21:00	1012.2	17.0	28.5	12.9	683	1200	376	1200	2049.0
2019-08-01T05:41:00	1012.2	17.1	28.5	13.0	704	1200	409	1200	2112.0
2019-08-01T06:01:00	1012.2	17.3	28.7	13.3	675	1200	411	1200	2025.0
2019-08-01T06:21:00	1012.4	17.5	28.5	13.6	658	1200	424	1200	1974.0
2019-08-01T06:41:00	1012.4	17.9	29.4	14.0	769	1200	379	1200	2307.0
2019-08-01T07:01:00	1012.5	18.5	31.0	14.3	719	1200	383	1200	2157.0
2019-08-01T07:21:00	1012.5	19.2	31.1	14.3	683	1200	409	1200	2049.0
2019-08-01T07:41:00	1012.7	20.0	31.4	14.3	651	1200	385	1200	1953.0
2019-08-01T08:01:00	1012.8	21.0	31.0	14.3	663	1200	431	1200	1989.0
2019-08-01T08:21:00	1012.8	21.9	30.3	14.2	757	1200	433	1200	2271.0
2019-08-01T08:41:00	1012.9	22.5	29.5	14.2	667	1200	434	1200	2001.0
2019-08-01T09:01:00	1012.9	23.1	28.9	14.2	697	1200	404	1200	2091.0
2019-08-01T09:21:00	1012.8	23.4	28.2	13.8	700	1200	398	1200	2100.0
2019-08-01T09:41:00	1012.7	23.8	27.9	13.8	722	1200	373	1200	2166.0
2019-08-01T10:01:00	1012.6	24.2	27.7	13.8	691	1200	396	1200	2073.0
2019-08-01T10:21:00	1012.5	24.8	27.4	13.7	702	1200	391	1200	2106.0
2019-08-01T10:41:00	1012.3	25.1	26.8	13.7	638	1200	420	1200	1914.0
2019-08-01T11:01:00	1012.2	25.3	26.5	13.7	747	1200	398	1200	2241.0
2019-08-01T11:21:00	1012.1	25.7	26.4	13.7	693	1200	375	1200	2079.0
2019-08-01T11:41:00	1012.0	26.2	26.1	13.7	719	1200	404	1200	2157.0
2019-08-01T12:01:00	1011.9	26.3	25.8	13.7	741	1200	424	1200	2223.0
2019-08-01T12:21:00	1011.9	26.3	25.8	13.7	683	1200	368	1200	2049.0
2019-08-01T12:41:00	1011.8	25.7	26.1	13.7	696	1200	405	1200	2088.0
2019-08-01T13:01:00	1011.8	25.5	26.3	13.7	704	1200	383	1200	2112.0
2019-08-01T13:21:00	1011.7	26.0	26.8	13.7	735	1200	401	1200	2205.0
2019-08-01T13:41:00	1011.7	25.9	26.0	13.7	710	1200	349	1200	2130.0
2019-08-01T14:01:00	1011.6	26.0	25.9	13.7	696	1200	412	1200	2088.0
2019-08-01T14:21:00	1011.6	25.9	25.7	13.7	708	1200	404	1200	2124.0
2019-08-01T14:41:00	1011.5	26.2	25.8	13.7	702	1200	395	1200	2106.0
2019-08-01T15:01:00	1011.5	26.4	25.7	13.7	722	1200	415	1200	2166.0
2019-08-01T15:21:00	1011.4	26.1	25.6	13.7	675	1200	382	1200	2025.0
2019-08-01T15:41:00	1011.2	25.7	25.6	13.7	757	1200	358	1200	2271.0
2019-08-01T16:01:00	1011.2	25.4	25.8	13.7	688	1200	384	1200	2064.0
2019-08-01T16:21:00	1011.0	24.9	25.9	13.7	685	1200	394	1200	2055.0
2019-08-01T16:41:00	1010.7	24.5	26.1	13.8	704	1200	376	1200	2112.0
2019-08-01T17:01:00	1010.7	24.7	26.0	13.7	687	1200	418	1200	2061.0
2019-08-01T17:21:00	1010.7	25.1	26.1	13.7	721	1200	435	1200	2163.0
2019-08-01T17:41:00	1010.9	25.1	25.9	13.7	731	1200	381	1200	2193.0
2019-08-01T18:01:00	1011.4	24.9	25.8	13.6	716	1200	390	1200	2148.0
2019-08-01T18:21:00	1011.3	24.3	25.9	13.5	756	1200	407	1200	2268.0
2019-08-01T18:41:00	1011.2	23.6	26.0	13.2	740	1200	371	1200	2220.0
2019-08-01T19:01:00	1011.3	22.9	26.1	13.1	633	1200	371	1200	1899.0
2019-08-01T19:21:00	1011.3	22.3	26.4	13.1	713	1200	384	1200	2139.0
2019-08-01T19:41:00	1011.3	21.7	26.7	13.1	671	1200	379	1200	2013.0
2019-08-01T20:01:00	1011.3	21.1	26.8	13.1	647	1200	413	1200	1941.0
2019-08-01T20:21:00	1011.3	20.5	26.9	13.1	726	1200	403	1200	2178.0
2019-08-01T20:41:00	1011.2	19.9	26.9	13.1	708	1200	399	1199	2124.0
2019-08-01T21:01:00	1011.2	19.3	27.0	13.1	712	1200	423	1200	2136.0
2019-08-01T21:21:00	1011.1	18.9	27.2	13.1	703	1200	424	1200	2109.0
2019-08-01T21:41:00	1011.1	18.5	27.2	13.1	699	1200	370	1200	2097.0
2019-08-01T22:01:00	1011.2	18.3	27.3	13.1	723	1200	439	1200	2169.0
2019-08-01T22:21:00	1011.3	17.9	27.2	13.0	733	1200	428	1200	2199.0
2019-08-01T22:41:00	1011.3	17.5	27.2	13.0	674	1200	389	1200	2022.0
2019-08-01T23:01:00	1011.4	17.2	27.3	13.0	703	1200	401	1200	2109.0
2019-08-01T23:21:00	1011.2	17.0	27.3	13.0	711	1200	423	1200	2133.0
2019-08-01T23:41:00	1011.1	16.9	27.3	13.0	723	1200	376	1200	2169.0
2019-08-02T00:01:00	1011.0	16.7	27.2	13.0	675	1200	401	1200	2025.0
2019-08-02T00:21:00	1011.0	16.6	27.2	13.0	704	1200	405	1200	2112.0
2019-08-02T00:41:00	1011.0	16.4	27.2	13.0	688	1200	348	1200	2064.0
2019-08-02T01:01:00	1011.0	16.3	27.0	13.0	693	1200	384	1200	2079.0
2019-08-02T01:21:00	1010.9	16.0	27.0	13.0	739	1200	372	1199	2217.0
2019-08-02T01:41:00	1010.8	15.8	27.0	13.0	730	1200	390	1200	2190.0
2019-08-02T02:01:00	1010.7	15.6	27.0	13.0	732	1200	377	1200	2196.0
2019-08-02T02:21:00	1010.6	15.5	27.1	12.9	717	1200	352	1200	2151.0
2019-08-02T02:41:00	1010.4	15.3	27.0	12.9	711	1200	378	1200	2133.0
2019-08-02T03:01:00	1010.4	15.1	27.0	12.9	744	1200	387	1200	2232.0
2019-08-02T03:21:00	1010.4	14.9	26.9	12.9	707	1200	401	1200	2121.0
2019-08-02T03:41:00	1010.3	15.0	27.0	12.9	689	1200	380	1200	2067.0
2019-08-02T04:01:00	1010.3	15.2	27.0	12.9	724	1200	380	1200	2172.0
2019-08-02T04:21:00	1010.4	15.1	27.0	13.1	679	1200	402	1200	2037.0
2019-08-02T04:41:00	1010.4	15.2	27.1	13.7	681	1200	386	1200	2043.0
2019-08-02T05:01:00	1010.5	15.7	27.8	13.8	729	1200	417	1200	2187.0
2019-08-02T05:21:00	1010.5	16.2	28.0	14.4	720	1200	389	1200	2160.0
2019-08-02T05:41:00	1010.5	17.0	28.5	14.4	682	1200	386	1200	2046.0
2019-08-02T06:01:00	1010.4	17.9	28.6	14.4	773	1200	382	1200	2319.0
2019-08-02T06:21:00	1010.4	18.8	28.4	14.3	732	1200	411	1200	2196.0
2019-08-02T06:41:00	1010.4	19.8	28.0	14.3	770	1200	410	1200	2310.0
2019-08-02T07:01:00	1010.5	20.8	27.5	14.3	758	1200	363	1200	2274.0
2019-08-02T07:21:00	1010.6	21.8	27.1	13.8	763	1200	388	1200	2289.0
2019-08-02T07:41:00	1010.6	22.9	26.4	13.8	717	1200	389	1200	2151.0
2019-08-02T08:01:00	1010.7	23.8	25.8	13.8	693	1200	391	1200	2079.0
2019-08-02T08:21:00	1010.8	24.5	25.2	13.8	723	1200	386	1200	2169.0
2019-08-02T08:41:00	1010.8	25.2	24.8	13.7	706	1200	374	1200	2118.0
2019-08-02T09:01:00	1010.7	25.7	24.4	13.7	735	1200	404	1200	2205.0
2019-08-02T09:21:00	1010.6	26.3	24.3	13.7	730	1200	428	1200	2190.0
2019-08-02T09:41:00	1010.4	26.9	24.0	13.7	715	1200	386	1200	2145.0
2019-08-02T10:01:00	1010.3	27.7	23.6	13.6	777	1200	362	1200	2331.0
2019-08-02T10:21:00	1010.2	27.6	23.2	13.7	743	1200	372	1200	2229.0
2019-08-02T10:41:00	1010.1	27.6	23.1	13.7	737	1200	397	1200	2211.0
2019-08-02T11:01:00	1009.9	26.6	23.2	13.7	757	1200	397	1200	2271.0
2019-08-02T11:21:00	1009.8	26.7	23.7	13.7	743	1200	363	1200	2229.0
2019-08-02T11:41:00	1009.8	27.6	23.8	13.6	712	1200	397	1200	2136.0
2019-08-02T12:01:00	1009.6	28.3	23.4	13.6	738	1200	421	1200	2214.0
2019-08-02T12:21:00	1009.5	28.4	22.9	13.6	771	1200	414	1200	2313.0
2019-08-02T12:41:00	1009.3	28.1	22.9	13.6	713	1200	390	1200	2139.0
2019-08-02T13:01:00	1009.4	27.3	23.0	13.7	749	1200	402	1200	2247.0
2019-08-02T13:21:00	1009.7	26.4	23.5	13.7	731	1200	382	1200	2193.0
2019-08-02T13:41:00	1009.5	25.8	23.9	13.7	723	1200	400	1200	2169.0
2019-08-02T14:01:00	1009.6	25.6	24.3	13.7	744	1200	399	1200	2232.0
2019-08-02T14:21:00	1009.9	25.0	24.4	13.7	711	1200	406	1200	2133.0
2019-08-02T14:41:00	1009.8	24.3	24.5	13.8	711	1200	392	1200	2133.0
2019-08-02T15:01:00	1009.7	23.6	24.8	13.8	746	1200	363	1200	2238.0
2019-08-02T15:21:00	1009.6	23.2	25.1	13.8	722	1200	391	1200	2166.0
2019-08-02T15:41:00	1009.4	22.9	25.3	13.8	758	1200	387	1200	2274.0
2019-08-02T16:01:00	1009.2	23.0	25.3	13.8	725	1200	365	1200	2175.0
2019-08-02T16:21:00	1009.3	23.4	25.3	13.8	700	1200	387	1200	2100.0
2019-08-02T16:41:00	1009.1	23.3	25.3	13.8	765	1200	378	1200	2295.0
2019-08-02T17:01:00	1008.9	23.0	25.3	13.8	752	1200	395	1200	2256.0
2019-08-02T17:21:00	1009.0	22.6	25.3	13.6	716	1200	416	1200	2148.0
2019-08-02T17:41:00	1008.9	22.1	25.4	13.2	743	1200	393	1200	2229.0
2019-08-02T18:01:00	1008.9	21.6	25.5	13.2	751	1200	388	1200	2253.0
2019-08-02T18:21:00	1008.9	21.1	25.7	13.1	742	1200	379	1200	2226.0
2019-08-02T18:41:00	1009.0	20.7	25.8	13.1	729	1200	405	1200	2187.0
2019-08-02T19:01:00	1009.0	20.5	26.0	13.1	735	1200	397	1200	2205.0
2019-08-02T19:21:00	1009.0	20.1	26.0	13.1	723	1200	403	1200	2169.0
2019-08-02T19:41:00	1009.1	19.7	26.1	13.1	709	1200	387	1200	2127.0
2019-08-02T20:01:00	1009.0	19.4	26.2	13.1	781	1200	382	1200	2343.0
2019-08-02T20:21:00	1008.9	19.1	26.3	13.1	736	1200	435	1199	2208.0
2019-08-02T20:41:00	1008.9	18.7	26.4	13.0	734	1200	374	1200	2202.0
2019-08-02T21:01:00	1009.0	18.4	26.3	13.0	673	1200	368	1200	2019.0
2019-08-02T21:21:00	1009.1	18.2	26.5	13.0	722	1200	354	1200	2166.0
2019-08-02T21:41:00	1009.1	17.9	26.5	13.0	747	1200	364	1200	2241.0
2019-08-02T22:01:00	1009.1	17.6	26.5	13.0	726	1200	392	1200	2178.0
2019-08-02T22:21:00	1009.1	17.4	26.6	13.0	738	1200	412	1200	2214.0
2019-08-02T22:41:00	1009.2	17.2	26.6	13.0	756	1200	366	1200	2268.0
2019-08-02T23:01:00	1009.0	17.0	26.6	13.0	741	1200	385	1200	2223.0
2019-08-02T23:21:00	1009.0	16.9	26.6	13.0	720	1200	420	1200	2160.0
2019-08-02T23:41:00	1009.0	16.8	26.6	13.0	733	1200	417	1200	2199.0
2019-08-03T00:01:00	1008.9	16.5	26.6	13.0	694	1200	363	1200	2082.0
2019-08-03T00:21:00	1008.8	16.5	26.7	13.0	740	1200	399	1200	2220.0
2019-08-03T00:41:00	1008.8	16.4	26.7	12.9	686	1200	397	1200	2058.0
2019-08-03T01:01:00	1008.8	16.2	26.5	12.9	747	1200	403	1200	2241.0
